40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,122,122,122,122,40,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,0,0,0,0,0,122,122,122,122,40,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,122,122,122,122,40,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,220,221,0,70,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,
0,0,0,0,0,0,0,202,203,0,230,231,40,40,40,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,
40,40,40,40,40,40,40,212,213,161,95,96,0,106,0,0,0,0,0,180,0,0,0,0,180,40,0,0,0,0,
0,87,88,89,0,0,0,95,96,93,0,0,104,103,104,0,0,0,0,190,0,0,0,0,190,40,0,0,0,0,
0,97,98,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,40,0,0,0,0,
0,107,108,109,0,0,160,0,0,0,160,0,0,0,160,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,
0,0,0,0,0,0,160,0,0,0,160,0,0,0,160,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,

